Original_Image,Format,Quality_Level,Category,Encoding_Time_sec,VMAF,Compressed_Size_Bytes,Baseline_PNG_Bytes,Storage_Saved_%,Y_MSE,Y_PSNR,Y_SSIM_w7,Y_SSIM_w11,Y_SSIM_w21,Cb_MSE,Cb_PSNR,Cb_SSIM_w7,Cb_SSIM_w11,Cb_SSIM_w21,Cr_MSE,Cr_PSNR,Cr_SSIM_w7,Cr_SSIM_w11,Cr_SSIM_w21
DSC02435,AVIF,1,Various,0.8271437999974296,91.083166,775246.0,32550066.0,97.62,6.4318995,40.047410874456936,0.9744298402419952,0.9777984128711406,0.981235576752869,4.6377583,41.46772243816305,0.9592022416478674,0.95804159437145,0.95877871793035,6.936629,39.7193191667882,0.943862159128107,0.9422600806810106,0.9426412074073536
DSC02435,AVIF,2,Various,1.0267301999992924,95.638961,1725558.0,32550066.0,94.7,2.7473483,43.74166649676907,0.982645632134416,0.9840661601797632,0.98571641586624,3.1181529,43.19182942545527,0.9714780259987228,0.971652999380856,0.9725290298204274,4.6622224,41.44487369218482,0.9601144860712222,0.9600949219301788,0.9607855739737114
DSC02435,AVIF,3,Various,1.3121217999978398,97.282008,4404087.0,32550066.0,86.47,1.1648805,47.46798979947863,0.9892284868989828,0.9898820825918114,0.9907368266797056,2.420424,44.29188928773641,0.977788717592102,0.9781374768280214,0.9788273208283392,3.6616125,42.49407999146129,0.9691496256720442,0.9695868670888842,0.9702514675786772
DSC02435,HEIC,1,Various,2.985724400001345,91.967305,753396.0,32550066.0,97.69,5.8483863,40.46044293149215,0.9751721668054724,0.978444885087483,0.9818929216179564,5.472644,40.748831587737406,0.952639327118136,0.950285603599736,0.9503689808641078,7.7879133,39.216592499574496,0.9385425670363358,0.9360075472886707,0.9357057578088582
DSC02435,HEIC,2,Various,6.356929300000047,95.457728,1700847.0,32550066.0,94.77,2.7837925,43.68443497938179,0.983807017311884,0.9854619205304658,0.9872566104711396,3.6740553,42.47934686892086,0.9654591529615704,0.9656286627423142,0.9666824039673824,5.4319115,40.781276673634,0.954030977220807,0.9541403717557172,0.9550109248151332
DSC02435,HEIC,3,Various,6.087529299999005,96.625293,4550324.0,32550066.0,86.02,1.3027091,46.98232910745097,0.9901787288229408,0.9910537617722868,0.9920880910392972,2.6922908,43.82958403185002,0.9737466877256286,0.9744459047819388,0.9754318831714806,4.0712376,42.03353911087638,0.9664079815361594,0.967340943379618,0.9682734673765954
DSC02435,JPEG,1,Various,0.1711811000022862,68.140711,769182.0,32550066.0,97.64,28.72336,33.548451372362614,0.9180882819910842,0.9255145199960106,0.9348553532765764,16.972569,35.83332798210918,0.9209916936485656,0.9089557913774704,0.9002364366852212,20.737114,34.96332030843097,0.8988623745538155,0.8868872329669707,0.8784362469808581
DSC02435,JPEG,2,Various,0.0555868000010377,93.460538,1732955.0,32550066.0,94.68,5.382677,40.82082030856593,0.9755863785360372,0.9783555441068088,0.9810654698072188,4.6294236,41.47553449143515,0.9583121065823996,0.9585778540995498,0.9598418205757868,7.036829,39.657033656635136,0.9436500487108064,0.9437905069751898,0.9447828661356718
DSC02435,JPEG,3,Various,0.109894000001077,96.385684,4637702.0,32550066.0,85.75,1.9211535,45.29518276784047,0.9864871019957676,0.9876167462732204,0.9888415685951936,2.2627895,44.58436203429838,0.9762716905229948,0.9770705847730278,0.9780878479474252,3.4498978,42.75274138762895,0.967151950298154,0.9681044988654248,0.9691948805444552
DSC02435,WEBP,1,Various,7.179852499997651,89.732075,762748.0,32550066.0,97.66,9.49949,38.35380082131668,0.964101116762812,0.969050504644908,0.9746227676243784,5.8522124,40.45760285474177,0.9490731924135416,0.9446960478136672,0.9438880029624388,8.166827,39.01026993928596,0.9346630568229388,0.9303703124672956,0.9295570936471942
DSC02435,WEBP,2,Various,5.674777899999754,94.633612,1748402.0,32550066.0,94.63,3.6198783,42.54386377974188,0.979761695668469,0.9818669205365442,0.984215190828043,3.2497578,43.01229369097851,0.9679958681283292,0.9674217950540108,0.9682000910779064,4.8595314,41.26485971672509,0.9567689964336868,0.9560039422259348,0.9565938168516396
DSC02435,WEBP,3,Various,9.80318929999703,96.465147,4402706.0,32550066.0,86.47,1.436688,46.55717923040292,0.9875964469988804,0.9885297295662354,0.989633860561604,1.960394,45.20736981450723,0.9798112874724664,0.9799975980658646,0.98056716961157,3.10204,43.21432959438959,0.9727488623965944,0.9730536181281731,0.973593194527947
DSC02447,AVIF,1,Various,1.2328321999993932,92.556839,762149.0,27499777.0,97.23,4.0173316,42.09142680360274,0.9786482677103152,0.9820142384781316,0.9857654115482076,3.2225852,43.04875931746038,0.9675351705978286,0.9660789207226116,0.9658802966210626,5.587236,40.658833454263565,0.9491400216871708,0.9483774973847908,0.9490739479862728
DSC02447,AVIF,2,Various,1.4192301999974006,96.125867,1718950.0,27499777.0,93.75,1.8071988,45.56074455151611,0.9880272652706442,0.989434943413096,0.9909724021248472,2.1475747,44.81132087202332,0.9775933544159252,0.9774858694565696,0.9777965119602064,3.532852,42.64954947470491,0.9675580564554696,0.9679747933417252,0.9686443388295608
DSC02447,AVIF,3,Various,2.415386999997281,97.298877,3980937.0,27499777.0,85.52,0.9229299,48.47911674766876,0.9921697850875718,0.9927210396415044,0.9933854540666168,1.7365799,45.73385589251154,0.9819538524068476,0.9820284960570644,0.9823080644032366,2.902366,43.50328176378031,0.9736993168717168,0.9741120178895334,0.9745766913182556
DSC02447,HEIC,1,Various,2.695717499998864,93.165793,751631.0,27499777.0,97.27,3.7450025,42.39628233782084,0.9794651207738704,0.982759222260728,0.9864360166600844,3.8942268,42.2265912285465,0.9613971657421908,0.9587525419961472,0.9578934552201576,6.2873144,40.1461519566093,0.9441476564328308,0.9424867404499694,0.9427095634482692
DSC02447,HEIC,2,Various,2.213951599998836,95.740736,1611219.0,27499777.0,94.14,1.8504311,45.458074538382704,0.988119260147026,0.9897112975622228,0.9914393712131114,2.6291833,43.93259512202106,0.9718323259755118,0.9714626654006506,0.9717752311031,4.1923633,41.906214503719625,0.9618080552582612,0.9622923844788254,0.9631344241210158
DSC02447,HEIC,3,Various,5.417546100001346,96.797454,4755404.0,27499777.0,82.71,0.90622073,48.55846352697796,0.9927596574740382,0.9934762704870524,0.9943129316108724,1.9015152,45.33980567035077,0.9789904838502737,0.9793103275075186,0.979777958947995,3.13587,43.16722325277959,0.9719025752608464,0.9727082981759786,0.9733734489294288
DSC02447,JPEG,1,Various,0.1271976999996695,74.208184,759770.0,27499777.0,97.24,17.491175,35.70261387441267,0.9281304341367054,0.936566927715414,0.9477644865763,10.3401985,37.98551482750921,0.9398598861021952,0.9295098608072224,0.9200025698208736,15.264021,36.29411391137212,0.9083420297739964,0.89758720067739,0.8896666336760146
DSC02447,JPEG,2,Various,0.0863702999995439,94.102877,1721433.0,27499777.0,93.74,3.5005064,42.68949462620321,0.9804918955207014,0.9834175521083464,0.9864784411863284,3.3229544,42.91555976122165,0.9655134368951018,0.9648703787708665,0.9651640409117896,5.819589,40.48188018695144,0.947902662707066,0.9482636800630736,0.9492408674852996
DSC02447,JPEG,3,Various,0.1074368999979924,96.55255,4586533.0,27499777.0,83.32,1.2901694,47.02433633152331,0.9904219312425812,0.9914518443017318,0.9925582320318772,1.68499,45.86482999238535,0.9805671234890446,0.9809107777250456,0.9813927099966412,2.7881129,43.67770009965498,0.9727202737291732,0.9735740182572048,0.9744044306714678
DSC02447,WEBP,1,Various,6.089053899999271,91.764723,751678.0,27499777.0,97.27,6.124841,40.25985518736603,0.9665143694572772,0.9719508900699004,0.9786449930318376,4.099136,42.00388051312138,0.9590927948031588,0.9550704155162416,0.9536033198165988,6.7564425,39.83362268631542,0.9393226733405904,0.935624872116192,0.9349899497314148
DSC02447,WEBP,2,Various,6.959050999997999,95.132049,1794930.0,27499777.0,93.47,2.3508186,44.41861222254123,0.9850493672982212,0.9872407641404198,0.9896787328637676,2.227519,44.65258939698921,0.974960853396032,0.974205446453248,0.9744011896675364,3.610138,42.555565697044855,0.9650280187918948,0.9648078880291115,0.9654136643391956
DSC02447,WEBP,3,Various,10.20063780000055,96.779226,4672202.0,27499777.0,83.01,0.8666168,48.75253260536675,0.9924638728858192,0.9931620533318636,0.9939915456191408,1.4564041,46.4979847582996,0.983341205670871,0.9833647069489256,0.9836175233081756,2.5649173,44.04006973218504,0.9756503419842402,0.9759500095977682,0.976340929678659
DSC02452,AVIF,1,Various,0.7794418000012229,91.934042,765740.0,31037733.0,97.53,3.8854692,42.23636867486418,0.9730548716641036,0.9760306941089668,0.9797625035489154,3.6078117,42.55836495367252,0.963645179455769,0.9622884414951872,0.9625616641710169,5.917761,40.40922935114291,0.9416928998459396,0.940543426931715,0.9415789371517764
DSC02452,AVIF,2,Various,1.089366299998801,95.835547,1770386.0,31037733.0,94.3,2.0082629,45.102597903874006,0.982206989793341,0.9837222071227056,0.9856977939583926,2.4166906,44.2985932055133,0.9747190584850796,0.9746277596922162,0.9751786273885972,3.9184225,42.199690784798776,0.9597739838215068,0.960245480413014,0.9614225439800634
DSC02452,AVIF,3,Various,1.6471769000017955,97.313506,4658724.0,31037733.0,84.99,1.0058812,48.10533680136508,0.9894264121979204,0.9901324997035156,0.9911080082252884,1.8900305,45.3661155241868,0.9799081198844528,0.9800223798125172,0.9805159673905572,3.1159582,43.19488754234713,0.9682065795639851,0.968825557065004,0.9698118009137576
DSC02452,HEIC,1,Various,3.599176900002931,92.826493,746456.0,31037733.0,97.6,3.6416717,42.51779569345116,0.9740959823977448,0.9770909916021464,0.9808191873557724,4.120756,41.98103451122975,0.9591412477011932,0.9570729554986988,0.9569450630814914,6.4975743,40.00329116285108,0.937019839249245,0.9351707475499408,0.9358024973433277
DSC02452,HEIC,2,Various,4.037217500001134,95.540935,1814334.0,31037733.0,94.15,1.9181374,45.30200649021911,0.9838363372983644,0.9854978127114944,0.9875315906457424,2.7454612,43.74465044549843,0.9703497867327824,0.9702563758003764,0.9709532645739332,4.401022,41.695268293388345,0.954816888662622,0.95548745261776,0.9568305425487184
DSC02452,HEIC,3,Various,7.602347000000009,96.419173,4213254.0,31037733.0,86.43,1.1369419,47.57342076737941,0.9895284216235088,0.9905161818522936,0.9917635316146854,2.122107,44.86313066650446,0.9762992598067254,0.976754163884649,0.9775417161584516,3.4730237,42.723726284281696,0.9643783507153392,0.9654637824475398,0.9667032471378304
DSC02452,JPEG,1,Various,0.0763477000000421,73.42874,755154.0,31037733.0,97.57,14.826203,36.42050399460037,0.9265588061193758,0.9320999633662904,0.9404909718977066,9.990198,38.13506256990791,0.9364090410569212,0.927836867004738,0.9213125496930568,14.364469,36.55790820027512,0.90370393351542,0.8931967146154588,0.8865628618664719
DSC02452,JPEG,2,Various,0.0522436999999627,93.752627,1721371.0,31037733.0,94.45,3.349744,42.880687532721566,0.9752875351481544,0.9778850193954912,0.9809678740234896,3.4143074,42.79777725690863,0.964144651756522,0.963676746147034,0.9642969212545514,5.58019,40.66431377210655,0.9438490405171792,0.9439339714622104,0.9452632753341832
DSC02452,JPEG,3,Various,0.0699077999997825,96.342999,4474133.0,31037733.0,85.58,1.4601854,46.48672352777844,0.986226410045044,0.9874675712805676,0.9889780783589054,1.8325944,45.50014020195207,0.9777519249950252,0.9782160042962916,0.9789737434479876,2.9531467,43.427953571368135,0.9661815416674268,0.9672657832702376,0.9685783807815233
DSC02452,WEBP,1,Various,4.435981300001004,91.966029,759230.0,31037733.0,97.55,5.518061,40.71293849548251,0.9634506799694044,0.9679042349733112,0.9737529513895712,4.3268228,41.769112614213206,0.9565380205230084,0.9529846063822068,0.9523440864348842,6.8953505,39.74524015754771,0.933030882701416,0.9291445117083356,0.9290803354804432
DSC02452,WEBP,2,Various,6.307743899997149,95.072563,1832776.0,31037733.0,94.1,2.5617518,44.04543317360262,0.9787678839389954,0.9810288710979912,0.983870766933484,2.5123582,44.12998816059664,0.971382913932226,0.9706073120676136,0.9711467520079092,4.137935,41.96296680894581,0.9556445289638892,0.9552339628916944,0.956279882457913
DSC02452,WEBP,3,Various,9.47473969999919,96.412645,4587868.0,31037733.0,85.22,1.2184469,47.27273775282107,0.987603381736239,0.9886582362884812,0.9900163195619728,1.5087159,46.344729010581744,0.9819946041942126,0.9820805339554862,0.9825469492510794,2.6928036,43.82875687434261,0.9707299404699634,0.971180880721249,0.9720084374906064
DSC02558,AVIF,1,Various,1.1177938000000722,89.608873,733995.0,35154725.0,97.91,5.0071263,41.13491825932777,0.9608633021971656,0.9663686319044132,0.9743312879770244,4.414127,41.68235540430545,0.9533596507072252,0.9494585680045228,0.9475496504968908,7.1648746,39.578717761483205,0.9275970087602472,0.9241922384293078,0.9239270092695332
DSC02558,AVIF,2,Various,0.8776928000006592,94.779613,1703316.0,35154725.0,95.15,2.6333094,43.92578493780229,0.9760840779059472,0.979627632388606,0.9843912608775256,2.9421809,43.44411003458966,0.965279841070537,0.9641716490326642,0.9640315896626545,4.5373774,41.5627546020179,0.9491880705964576,0.9491182318588308,0.9501832739113864
DSC02558,AVIF,3,Various,2.600361000000703,96.832512,4630492.0,35154725.0,86.83,1.2852753,47.04084195502204,0.9872096932137026,0.9891149768869272,0.9916238839917472,2.1536603,44.79903148599331,0.9737358240093515,0.9735872254926794,0.973852310608079,3.2358086,43.03097550124632,0.9632473643491768,0.963902445375112,0.9649489304404728
DSC02558,HEIC,1,Various,2.8852045999992697,91.600688,751819.0,35154725.0,97.86,4.39852,41.697737943215074,0.9648716691906396,0.970173346252486,0.9774354021209982,4.7583117,41.35627481730839,0.9498404349064457,0.9446330013329328,0.9415071359709924,7.621469,39.31041650547183,0.9243122678055624,0.9197991886207764,0.9185931503166804
DSC02558,HEIC,2,Various,2.336895800002821,94.912352,1670286.0,35154725.0,95.25,2.4595594,44.2222304771642,0.9781868891546092,0.9816607577730108,0.9861635367772204,3.2203526,43.05176943084858,0.9611632986591324,0.9596584330863502,0.9593231803224108,4.972502,41.1650536699273,0.9454360673688974,0.9454072554745412,0.9464818769362956
DSC02558,HEIC,3,Various,5.438013200000569,96.164869,4230722.0,35154725.0,87.97,1.3649658,46.779585768920775,0.9872895708370842,0.9893829029008736,0.9920543437603606,2.2874055,44.53737206119951,0.9706807489014406,0.9707629594456948,0.9711475286485156,3.5010555,42.688813736800086,0.9611356000241508,0.9622324466942144,0.963414365966274
DSC02558,JPEG,1,Various,0.0413797999972302,69.464567,763933.0,35154725.0,97.83,17.27149,35.75750561489858,0.8913538713992715,0.9002883491276824,0.9191935359780736,9.928467,38.16198174024743,0.9313244561756456,0.9192812193951924,0.9081286668957012,14.942791,36.38648636712389,0.8923497019544459,0.8784195548846438,0.8680998155933703
DSC02558,JPEG,2,Various,0.0890317999983381,91.841679,1725802.0,35154725.0,95.09,4.1707873,41.92862301471198,0.9657957703923212,0.970918962586098,0.9775872345357406,3.9490588,42.165867717064586,0.9558239871728508,0.953347673213642,0.952275304630652,6.3482156,40.10428704714844,0.933134753984732,0.9319662199529504,0.9327320528978436
DSC02558,JPEG,3,Various,0.114859699999215,95.972327,4641936.0,35154725.0,86.8,1.7138752,45.79101171970582,0.9837522984857952,0.9863335097610112,0.9895432942086532,2.1381185,44.83048579782577,0.9711546705589522,0.971396355226,0.9720061058171174,3.3627858,42.86381157460787,0.959115018488108,0.9604193954147946,0.9620396065700684
DSC02558,WEBP,1,Various,4.484576999999263,90.588845,749800.0,35154725.0,97.87,7.015772,39.67004924122578,0.9470397653481456,0.9535595602247192,0.9643853295184626,5.0387597,41.10756727164514,0.947023805165109,0.9402583938122858,0.9363771296325732,8.185167,39.00052795873436,0.9197012433940088,0.9126191801413612,0.91007018246927
DSC02558,WEBP,2,Various,8.137728899997455,94.046038,1665474.0,35154725.0,95.26,3.4014585,42.81415169965419,0.9703266666215512,0.974791491859506,0.980849673819358,3.2349794,43.03208844004256,0.960958332645036,0.9585292173455656,0.9578440210176612,5.0190196,41.12461478796788,0.9439782861330932,0.9423831032536962,0.9429579692259624
DSC02558,WEBP,3,Various,28.0023394000018,95.876433,4713472.0,35154725.0,86.59,1.8382683,45.48671462453061,0.9826254198892131,0.9854094364568532,0.988917750758679,1.8138875,45.54470041843015,0.9761722863872168,0.9759544222208056,0.9761897015220996,2.7931004,43.66993833787146,0.9677313112391168,0.9681708974291324,0.9689983857988538
DSC02622,AVIF,1,Various,1.2619106999991343,95.654899,764492.0,23624113.0,96.76,1.6138428,46.05219120008193,0.9893562996106428,0.9903271089815088,0.991636015420678,2.8350306,43.60522598587656,0.9791314536647654,0.9791243576148908,0.9793307526346317,4.0399632,42.06702944108187,0.9721448636556106,0.9719385519477952,0.9718789251796056
DSC02622,AVIF,2,Various,1.5595863999988069,96.844622,1667633.0,23624113.0,92.94,0.991835,48.16640911507406,0.991640347979143,0.9920747117863524,0.9928184128946764,2.2552862,44.59878682113526,0.9834390031955677,0.9835247734987808,0.9836390401097842,3.302907,42.94184022199254,0.9772410803805494,0.9771377781998344,0.9769757172251328
DSC02622,AVIF,3,Various,3.8784204999974463,97.151588,4797852.0,23624113.0,79.69,0.6765306,49.82792900009352,0.9933483233796108,0.9936645354516151,0.9942523807444472,2.0469408,45.01975081553808,0.9848851444283808,0.9850787935003892,0.9852654300650592,3.0250516,43.3234759101744,0.9794621848383218,0.9795206626553408,0.9794333103058124
DSC02622,HEIC,1,Various,3.929123800000525,95.768507,788847.0,23624113.0,96.66,1.5662158,46.18228783508405,0.9896004043779064,0.9906337849737432,0.992059663386621,3.3121207,42.92974223547087,0.9750331046716144,0.9751568132010524,0.9754486630763602,4.277843,41.8185552998596,0.9697330788556976,0.9696268318279538,0.9696420861686748
DSC02622,HEIC,2,Various,3.291655400000309,96.692558,1739986.0,23624113.0,92.63,1.0286692,48.00804603722459,0.9917231222909328,0.99240210974438,0.9933975168306776,2.6758747,43.8561458129974,0.9797337368237856,0.9801235099148492,0.9803900317178847,3.5130892,42.6739120439521,0.9751681985159786,0.9753505311119092,0.9753529505869932
DSC02622,HEIC,3,Various,5.708234400000947,97.019885,4631830.0,23624113.0,80.39,0.71418977,49.59266721059579,0.9931567580843428,0.9936301244614268,0.9943844971847008,2.3823824,44.360688964770176,0.981354628577132,0.9818564696096916,0.9821651431438444,3.135176,43.16818444849589,0.977571506061434,0.9778991002320478,0.9779294989948084
DSC02622,JPEG,1,Various,0.0769159000010404,84.501564,757509.0,23624113.0,96.79,8.245563,38.96860080246276,0.9667318155877264,0.9695897178737276,0.9740969722559478,8.89466,38.639509974144886,0.9510404594616768,0.9471093687547204,0.9443037630568568,10.394628,37.962714184671,0.941821634588659,0.937876385051721,0.9350913954541352
DSC02622,JPEG,2,Various,0.1708867000015743,95.955522,1702164.0,23624113.0,92.79,1.5608078,46.19730911839788,0.98958064686056,0.9905383582914968,0.9917632537095056,2.5276845,44.10357493703793,0.9785577492875016,0.9791652650513804,0.9798910925098868,3.511038,42.67644829598769,0.9718600138371204,0.9724572902880846,0.9731127550834924
DSC02622,JPEG,3,Various,0.0663391000016417,96.948189,4554422.0,23624113.0,80.72,0.83549845,48.91134693154737,0.9920327016975804,0.9925179470879718,0.9932821136232892,1.3183355,46.93054402511612,0.987240250317985,0.9875417478202736,0.9879682449850185,1.7832615,45.61865331370144,0.982939016128469,0.983312740906263,0.98383133356409
DSC02622,WEBP,1,Various,5.051135300000169,94.464095,754720.0,23624113.0,96.81,2.3211093,44.47384783156844,0.9862179987571352,0.9876616951634978,0.9897272077103484,3.1576054,43.13722502805034,0.9741883649321346,0.9734990604457202,0.9736262989803738,4.4239254,41.67272555053664,0.966834979481369,0.9658650665308692,0.9655850463147816
DSC02622,WEBP,2,Various,5.248773999999685,96.402054,1818376.0,23624113.0,92.3,1.0516248,47.912195498005474,0.9912987199537584,0.9919229570298574,0.9928818081981292,1.9636366,45.20019226568423,0.983236789432635,0.9831232868488968,0.9832741998968526,2.9938767,43.36846464581495,0.977324197059304,0.9770045332321275,0.976861087787892
DSC02622,WEBP,3,Various,6.6784414000030665,97.037555,3587354.0,23624113.0,84.81,0.66200066,49.922219338566805,0.993114314655586,0.9934624423278012,0.9940823640584312,1.7583605,45.67972457680088,0.9854774026156626,0.9856164291328254,0.9857554057808284,2.7335057,43.76360390219097,0.9799799970772703,0.979937014167348,0.9797735724254514
DSC02623,AVIF,1,Various,0.8030276999998023,95.001413,747720.0,30003168.0,97.51,1.8149182,45.54223323144899,0.9767069928262204,0.9772473361512456,0.9788961472352412,1.5542572,46.215574938697806,0.9830621457629736,0.9819489782660048,0.9814148938372655,2.9053252,43.49885626926775,0.9627620227963224,0.9615319195064472,0.9615071674365484
DSC02623,AVIF,2,Various,1.0121748999990814,96.154205,1679568.0,30003168.0,94.4,1.409268,46.64086745252041,0.980770969158684,0.9813837857034768,0.9828306564780358,1.3396357,46.86093655739549,0.9842140521059348,0.983600896601637,0.9834576105611884,2.3376782,44.44295622999658,0.9689252042352854,0.9686676431657822,0.969062788416063
DSC02623,AVIF,3,Various,1.2170779000007317,96.736354,4672789.0,30003168.0,84.43,0.9001509,48.58765055919822,0.9873278258993629,0.9878220056284884,0.9888192319137792,1.2129897,47.292232440950734,0.9854382480159196,0.9851306216713696,0.9851606862689386,1.9503677,45.22963865442473,0.974166999003338,0.974240292630583,0.9747235625876628
DSC02623,HEIC,1,Various,2.701299100001052,94.977969,681687.0,30003168.0,97.73,1.772422,45.64513217029205,0.9776764526046854,0.9784156201592938,0.9801343464224004,1.6335224,45.99955272303396,0.9813997344683608,0.9801363774854316,0.9795388300993392,3.0849252,43.23835718202175,0.9604876939425449,0.95891604701642,0.9587802763602076
DSC02623,HEIC,2,Various,2.6306546999985585,96.006274,1769824.0,30003168.0,94.1,1.3027226,46.98228424452349,0.9827210760137072,0.983445667666224,0.9849376169031684,1.4039315,46.65734451650068,0.982667675813579,0.9819301983304668,0.9817499773299508,2.4409277,44.25525432426273,0.9670647579844694,0.9667618546352388,0.9672315342726656
DSC02623,HEIC,3,Various,3.912925299999188,96.567512,4878050.0,30003168.0,83.74,0.8473833,48.85000439332244,0.988479000462964,0.9890161905796612,0.9900656779280156,1.1586646,47.491226199171656,0.98458281467854,0.9844038002286696,0.9845609038504156,1.8682295,45.416501191095485,0.9743897435952092,0.9746044812224548,0.9751997957276964
DSC02623,JPEG,1,Various,0.0783234000009542,89.79443,755262.0,30003168.0,97.48,3.3053763,42.93859467746802,0.9668982855126113,0.9672764840101792,0.9692429707172018,2.4218755,44.289285571903775,0.9773438993704158,0.9748313525293828,0.973009159916142,4.2434273,41.85363591167789,0.9534186568259542,0.949752679738906,0.9478874835465936
DSC02623,JPEG,2,Various,0.0517266999995627,95.286462,1711152.0,30003168.0,94.3,1.6690683,45.906062332580426,0.9784658026099988,0.9791773520126008,0.9807088060196564,1.4217112,46.60268972991109,0.9824457009244804,0.9816360840209274,0.9813563578023884,2.7826056,43.68628694779088,0.9625714839367432,0.9618084185683132,0.9620629062018856
DSC02623,JPEG,3,Various,0.2073321999996551,96.506866,4413739.0,30003168.0,85.29,1.0925511,47.746386093104704,0.9846979535229224,0.9853832518957768,0.9866134499189976,1.0730393,47.8246472966359,0.984687410857494,0.984538079598204,0.9847238506696966,2.0002213,45.120023319741264,0.9708153880972368,0.9710795525524584,0.9717504337007312
DSC02623,WEBP,1,Various,4.899428000000626,94.98801,789144.0,30003168.0,97.37,1.9529376,45.223920119166,0.9756571782694594,0.9764002713070188,0.9783144063838846,1.4277406,46.58431059056848,0.98216838026048,0.9808480919504128,0.9804220248621596,2.8809066,43.5355117656982,0.9617625119426996,0.9600304784457612,0.9598804843825368
DSC02623,WEBP,2,Various,6.336803299996973,95.668931,1624812.0,30003168.0,94.58,1.5205413,46.31082129211285,0.9796527014116504,0.9803979650626794,0.9820194138608532,1.1942531,47.35983988140968,0.9841171146887138,0.9833779945238036,0.9832569025931062,2.2090158,44.68881531777111,0.9697860049007436,0.9692536222996598,0.969540518197015
DSC02623,WEBP,3,Various,14.591615499997715,96.631128,4542128.0,30003168.0,84.86,0.84019595,48.88699796494686,0.9880970930907242,0.9885888190130276,0.9895294078847596,0.99923855,48.13411178795907,0.9865261196631496,0.9862291345110002,0.986234736358624,1.6564225,45.93909242898946,0.9765939843941596,0.9765854590554832,0.9769744464179312
DSC02633,AVIF,1,Macro,0.7301582000000053,88.85558,787849.0,37417235.0,97.89,3.6666079,42.48815887545255,0.94581151723235,0.9457685441595456,0.9469552026476948,3.0762901,43.2505305879634,0.9556943266955747,0.9535763876506566,0.9526419634974368,4.7007337,41.409147213118224,0.933275121872146,0.9311528802107992,0.930398186521583
DSC02633,AVIF,2,Macro,0.8667502999996941,90.445641,1703502.0,37417235.0,95.45,2.8440335,43.59145644875228,0.9577595553250932,0.9580637324962232,0.9591884836501972,2.6996295,43.81776197752144,0.9596940455587608,0.9587160315172204,0.958377591053813,3.9573274,42.15678398462592,0.9424837566448772,0.9418212118301448,0.9417431875111886
DSC02633,AVIF,3,Macro,1.1195805999996082,92.838671,4622497.0,37417235.0,87.65,1.4913563,46.39498979101951,0.9782290707195624,0.9784832428057776,0.979111659942722,2.2898183,44.53279331597278,0.9654843961685146,0.9650084348768286,0.9649001004601712,3.2177305,43.055306787794166,0.953098450699434,0.952915059400774,0.9530345858252808
DSC02633,HEIC,1,Macro,2.9176451999992423,89.741775,667123.0,37417235.0,98.22,3.5811415,42.590589024518415,0.947558916711894,0.9476517151653416,0.9488867701356934,3.3593798,42.868212665229535,0.953611109132905,0.9502545508165836,0.94837202810261,5.011641,41.13100404102824,0.9298606319268234,0.9261943902935504,0.9244980183254502
DSC02633,HEIC,2,Macro,4.435088199999882,90.829063,1820693.0,37417235.0,95.13,2.5346706,44.091588266517824,0.9628653891948156,0.963201908477052,0.9643404264711808,2.988484,43.37629420221735,0.9559720090830528,0.9541468141779224,0.9533266591138032,4.1634083,41.936313655221696,0.9391027462880744,0.9378257210645924,0.9373658931289456
DSC02633,HEIC,3,Macro,4.04073210000206,92.86499,4671488.0,37417235.0,87.52,1.4119037,46.63275276378386,0.9795581704582892,0.9798033686002346,0.9804932982278608,2.282151,44.54735975114487,0.9651351229655152,0.9646384983277868,0.9644718347283222,3.0729961,43.25518349153732,0.954682457270488,0.9544897118001272,0.9545369944922216
DSC02633,JPEG,1,Macro,0.0775719999983266,86.179057,767419.0,37417235.0,97.95,4.4568205,41.64055204686649,0.937506376363068,0.936771809040702,0.9373948654854116,3.4128435,42.79963990732301,0.953679758456178,0.9502644293769869,0.9482732895148582,5.3331146,40.86099442925834,0.9277485998200276,0.923129147341484,0.920777870495436
DSC02633,JPEG,2,Macro,0.0594345000026805,89.129672,1777580.0,37417235.0,95.25,3.3572397,42.87098002475869,0.9506986687113528,0.951060088893576,0.9522625676686192,2.9804084,43.38804595853706,0.9560364793961068,0.9543314475723468,0.9536239742368464,4.53257,41.56735852238487,0.9344849229476412,0.9328390293802564,0.9323459440884676
DSC02633,JPEG,3,Macro,0.1076047999995353,92.360928,4419667.0,37417235.0,88.19,2.1760695,44.754075892276845,0.9677840411914368,0.9683310283726144,0.9693177897626456,2.379716,44.3655523486472,0.9629878210690416,0.96278956637504,0.9628402818685716,3.5380602,42.6431513948853,0.9468057636817744,0.946964028883054,0.9472749321033972
DSC02633,WEBP,1,Macro,4.528479000000516,91.073689,782742.0,37417235.0,97.91,3.8604896,42.26437981124931,0.941988233419855,0.9420582994953977,0.9434494310152626,3.140065,43.16141719948504,0.9547237545991564,0.9520953934127788,0.9508617626552506,4.5500693,41.55062352129769,0.9353449489058584,0.9325162977477656,0.9314113194803578
DSC02633,WEBP,2,Macro,6.817561099996965,90.903316,1586442.0,37417235.0,95.76,3.2838113,42.96702159582263,0.9504968647019344,0.9508829503237374,0.9522702131846738,2.7851772,43.6822752281004,0.9587841532219878,0.9571055394760628,0.956368333580734,3.890901,42.23030152667,0.9436032121660536,0.942051901159827,0.9415204131579216
